anio_inscripcion,matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
2018,1828024,M,Mexicana,Quintana Roo,1995-03-11,Nuevo,Dolores Otero,Cobay Hunucma,"Calle 26 No. Sn, Colonia Itzimna, Hunucmá, Yucatán",Ingeniería,Psicología,Matutino,Enero-Abril
2018,1825012,M,Mexicana,Canada,1995-08-05,Equivalencia,Temozón Norte,Cobay Xoclan,"Calle 132 X 42, Xoclán Carmelitas, 97245 Mérida, Yucatán",Ingeniería,Nutrición,Matutino,Mayo-Agosto
2018,1806006,M,Mexicana,Ciudad De Mexico,1995-01-04,Reinscrito,México,Cobay Uman,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Licenciatura,Diseño De Modas,Vespertino,Enero-Abril
2018,1801045,M,Mexicana,Veracruz,1998-03-04,Repetidor,San Antonio Kaua,Cbtis 80,"Calle 27 369, Edesio Carrillo Puerto, 97430 Motul De Carrillo, 97430",Licenciatura,Arquitectura,Matutino,Mayo-Agosto
2018,1817048,M,Mexicana,Veracruz,1995-08-04,Repetidor,Juan Pablo Ii,Cobay Progreso,"C. 37 Entre 72 Y 74, Centro, 97320 Progreso, Yuc.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817021,M,Mexicana,Chihuahua,1995-10-27,Equivalencia,Altabrisa,Cobay Tzucacab,"C. 30, 97960 Tzucacab, Yuc.",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1814007,F,Mexicana,Campeche,1995-01-02,Nuevo,Las Américas,Gonzalo Camara Zavala,"Calle 60 602, Col. Centro, Cp 97000, Mérida, Yucatán",Licenciatura,Administración De Empresas,Vespertino,Enero-Abril
2018,1810046,M,Mexicana,Michoacán,2003-03-24,Equivalencia,Mulsay,Cobay Buctoztz,"Calle 4, 21 Y 25, C. 4 Sn, Centro, 97620 Buctzotz, Yucatán",Licenciatura,Fisioterapia,Matutino,Mayo-Agosto
2018,1801027,M,Mexicana,Chiapas,1997-08-02,Reinscrito,Nueva Kukulcán,Cbtis 28 Cozumel,"Antonio González Fernández. 600, 10 De Abril, 77622 Cozumel, Q.r.",Ingeniería,Arquitectura,Vespertino,Septiembre-Diciembre
2018,1836013,M,Mexicana,Puebla,2005-07-08,Nuevo,Jardines Del Norte,Cobay Progreso,"C. 37 Entre 72 Y 74, Centro, 97320 Progreso, Yuc.",Ingeniería,Gastronomía,Vespertino,Mayo-Agosto
2018,1817008,F,Mexicana,Puebla,1997-10-04,Repetidor,San Antonio Kaua,Jose Vasconcelos,"Calle 59, 615e X 80 Y 82, 97000 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1812048,M,Mexicana,Monterrey,2002-08-02,Nuevo,Ciudad Caucel,Escuela Nacional Preparatoria 4 Vidal Castañeda Y,"Av Observatorio 170-p. B, Observatorio, Miguel Hidalgo, 11860 Ciudad De México",Licenciatura,Contabilidad,Matutino,Mayo-Agosto
2018,1837040,M,Mexicana,San Lorenzo,2005-03-29,Repetidor,García Ginerés,Centro De Estudios Tecnológicos Del Mar No 17,"Progreso, Boulevard Turístico Yucalpetén, 97320 Progreso, Yucatán",Licenciatura,Ingeniería Civil,Vespertino,Septiembre-Diciembre
2018,1817023,M,Mexicana,Tamaulipas,2003-10-21,Equivalencia,Altabrisa,Universidad Mexico Americana Del Norte A.c.,"Primera S/n, Col. Círculo, Cp 88640, Reynosa, Tamaulipas, México",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1837034,F,Mexicana,Aguascalientes,2003-08-31,Nuevo,Wallis,Cobay Teabo,"Calle 23 57, 97910 Teabo, Yucatán",Ingeniería,Ingeniería Civil,Vespertino,Septiembre-Diciembre
2018,1817032,M,Mexicana,Quintana Roo,2004-02-04,Nuevo,Nueva Kukulcán,Ceic Playa Del Carmen,"Calle 22 Nte, Entre 50 Y, Calle 55 Pte. &, Ejidal, 77712 Playa Del Carmen, Q.r.",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1832034,M,Mexicana,Tabasco,1998-03-02,Reinscrito,Mulsay,Colegio Manuel Sanchez Marmol,"Carlos Alberto Madrazo 90, 86800 Teapa, Tabasco",Ingeniería,Contabilidad,Vespertino,Mayo-Agosto
2018,1831027,F,Mexicana,Tamaulipas,2001-07-05,Nuevo,Temozón Norte,Alianza De Camioneros,"C. 64 602, Entre 75, 97000 Mérida, Yucatán",Ingeniería,Educación,Matutino,Septiembre-Diciembre
2018,1817042,M,Mexicana,Monterrey,2005-12-06,Nuevo,Montes De Amé,Preparatoria Juventus,"Calle 65 543.a, Parque Santiago, Centro, 97000 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1810037,M,Mexicana,Chihuahua,2001-04-28,Equivalencia,Emiliano Zapata Sur,Alianza De Camioneros,"C. 64 602, Entre 75, 97000 Mérida, Yucatán",Licenciatura,Fisioterapia,Vespertino,Enero-Abril
2018,1817025,M,Mexicana,Chiapas,2001-03-22,Reinscrito,San Antonio Kaua,Cobay Hunucma,"Calle 26 No. Sn, Colonia Itzimna, Hunucmá, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817004,F,Mexicana,Monterrey,1995-08-26,Repetidor,Mayapán,Universidad De Mundo Maya,"Calle 51 Por 50 Y 48 #472 Col. Centro, C.p.97000, Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817045,M,Mexicana,Quintana Roo,1998-11-01,Equivalencia,Pensiones,Instituto Felton,"Calle 47-a #274 Y 276 X 46 Y 48 Fracc, Francisco De Montejo, 97203 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817008,M,Mexicana,Monterrey,1998-06-07,Nuevo,Chuburná De Hidalgo,Preparatoria Estatal Num. 10,"Calle 59 Num. Ext. 821 Balcones Iii, Ciudad Caucel , Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817018,M,Mexicana,Campeche,2005-12-31,Equivalencia,Brisas,Prepa 1,"En Cil-uady, Calle 41 Entre 14, 97150 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1810008,M,Mexicana,Veracruz,2004-08-31,Reinscrito,San Ramón Norte,Felipe Escalante Ruz - Brisas,"97115 Mérida, Yucatán·",Ingeniería,Fisioterapia,Vespertino,Mayo-Agosto
2018,1817027,F,Mexicana,Yucatán,2003-06-13,Nuevo,San Antonio Kaua,Cobay Tixpeual,"C. 25 Entre 17 Y 19, 97386 Tixpéhual, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1820044,F,Mexicana,Baja California,2002-10-07,Nuevo,Xoclán,Acuerdo 286,Na,Licenciatura,Arquitectura,Matutino,Mayo-Agosto
2018,1825036,F,Mexicana,Chiapas,2002-05-04,Repetidor,Dzityá,Cbtis 111 Cancun,"Av. Chichen-itza Supermanzana 1, 77500 Cancún, Q.r.",Ingeniería,Nutrición,Vespertino,Septiembre-Diciembre
2018,1817007,F,Mexicana,Chihuahua,1998-09-04,Repetidor,Centro,Siglo Xxi,"Calle 21 216, Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1810046,F,Mexicana,San Lorenzo,2004-05-29,Nuevo,Centro,Cobay Kimbila,"Calle 13 0 S/n Kimbilá, Yuc.",Licenciatura,Fisioterapia,Vespertino,Enero-Abril
2018,1817026,M,Mexicana,Monterrey,2005-11-24,Reinscrito,San Ramón Sur,Preparatoria Abierta Calafia,"Calle Del Barro, Av. Poblado Islas Agrarias # 1201, 21600 Mexicali, B.c.",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1812036,M,Mexicana,Tabasco,1999-02-25,Repetidor,Mayapán,Preparatoria Muna,"Calle 19, Colonia Ninguno, Municipio Muna, Yucatán, C.p. 97840",Ingeniería,Contabilidad,Matutino,Enero-Abril
2018,1806013,F,Mexicana,Tamaulipas,1998-05-20,Reinscrito,Campestre,La Salle Boullewares,"Colina De La Rumorosa No.70 Fracc. Boulevares, Naucalpan, Estado De México.",Ingeniería,Diseño De Modas,Matutino,Septiembre-Diciembre
2018,1831004,M,Mexicana,Yucatán,2002-08-29,Equivalencia,Itzimná,Colegio Benito Juarez Garcia,"C. 107, Santa Rosa, 97279 Mérida, Yuc.",Licenciatura,Educación,Vespertino,Enero-Abril
2018,1815033,F,Mexicana,Veracruz,2001-10-17,Equivalencia,Temozón Norte,Cobay Tzucacab,"C. 30, 97960 Tzucacab, Yuc.",Ingeniería,Psicología,Matutino,Mayo-Agosto
2018,1832025,M,Mexicana,Yucatán,1998-06-07,Repetidor,Francisco De Montejo,Cema,"Fracc, C. 27 150, San Miguel, 97140 Mérida, Yuc.",Licenciatura,Contabilidad,Vespertino,Mayo-Agosto
2018,1816047,F,Mexicana,Yucatán,2002-05-17,Equivalencia,Pensiones,Cobay Tizimin,"Calle 48-b S/n Por Calle 31, Centro, 97702 Tizimín, Yucatán",Ingeniería,Criminología,Vespertino,Septiembre-Diciembre
2018,1804002,M,Mexicana,Veracruz,1999-05-10,Nuevo,Chuburná De Hidalgo,Preparatoria 2 Uady,"Calle 59c 204, 97238 Mérida, Yucatán",Licenciatura,Gastronomía,Matutino,Enero-Abril
2018,1804026,M,Mexicana,Veracruz,2003-12-30,Equivalencia,Itzimná,Preparatoria Yucatan,"Calle 61 # 551 X 70 Y 72, Col. Centro, Cp. 97000 Mérida, Yucatán",Ingeniería,Gastronomía,Vespertino,Mayo-Agosto
2018,1817043,M,Mexicana,San Lorenzo,2002-11-18,Nuevo,San Ramón Norte,Cobay Kinchil,"Calle 18 Sn, Kinchil, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817016,M,Mexicana,Aguascalientes,2005-06-18,Nuevo,Bojórquez,Educacion Integral Y Activa Edai,"Av. Yucatán No. 524-1 X 22 Y 24, Maya, 97134 Mérida, Yucatán,",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817046,F,Mexicana,Monterrey,2003-07-17,Reinscrito,Ciudad Caucel,Escuela Preparatoria Jose Dolores Rodriguez Tamayo,"Calle 96 653 X 51a Y 59, Ciudad Caucel, 97300 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817012,M,Mexicana,Ciudad De Mexico,1999-05-28,Equivalencia,Salvador Alvarado Sur,La Salle Boullewares,"Colina De La Rumorosa No.70 Fracc. Boulevares, Naucalpan, Estado De México.",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1815016,M,Mexicana,Yucatán,1995-02-09,Nuevo,San Ramón Norte,Cobay 5,"Carretera Federal Peto, Santa Rosa Km 5, 97930 Peto, Yucatán",Ingeniería,Psicología,Matutino,Mayo-Agosto
2018,1801030,M,Mexicana,Chiapas,2004-11-27,Reinscrito,Temozón Norte,Prepa Acanceh,"Acanceh, 97380 112 Calle 25, 97380 Acanceh, Yucatán",Licenciatura,Arquitectura,Vespertino,Mayo-Agosto
2018,1817036,F,Mexicana,Campeche,1997-06-12,Nuevo,San Antonio Kaua,Cobay Celestun,"C. 6 6480, Benito Juárez, 97367 Celestún, Yuc.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817027,M,Mexicana,Baja California,2002-09-23,Reinscrito,García Ginerés,Jose Dolores Rodriguez Ticul,"Calle 18 No. 175, 97860 Ticul, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817012,F,Mexicana,Quintana Roo,1999-03-05,Repetidor,Mulsay,Cetmar-progreso,"C. 83 681f, 97320 Progreso, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1837005,M,Mexicana,Monterrey,2004-05-02,Equivalencia,Francisco De Montejo,Colegio De Bachilleres Del Estado De Campeche,"Calle Castillo Oliver No. 14, Entre Lorenzo Alfaro Alomía Y Avenida Miguel Alemán Área Ah-kim-pech, C.p. 24014, San Francisco De Campeche, Campeche",Licenciatura,Ingeniería Civil,Vespertino,Mayo-Agosto
2018,1810042,M,Mexicana,Chiapas,2000-11-25,Nuevo,Temozón Norte,Colegio Bachilleres De Tabasco 46,"Villa Las Flores, 86780 Jonuta, Tab.",Licenciatura,Fisioterapia,Vespertino,Septiembre-Diciembre
2018,1817041,F,Mexicana,Sinaloa,1996-12-01,Equivalencia,Miguel Alemán,Cobay Tixkokob,"97470 Tixkokob, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1825002,F,Mexicana,Sinaloa,2001-01-24,Reinscrito,Campestre,Preparatoria 3 Uady,"Calle 185 Sin Número X 90-b Y 92 San Luis Sur Y Avenida 86 Mérida, Yucatán",Licenciatura,Nutrición,Vespertino,Enero-Abril
2018,1814027,M,Mexicana,San Lorenzo,1998-05-03,Repetidor,Ciudad Caucel,Cobay Xoclan,"Calle 132 X 42, Xoclán Carmelitas, 97245 Mérida, Yucatán",Ingeniería,Administración De Empresas,Vespertino,Mayo-Agosto
2018,1817039,F,Mexicana,Veracruz,1995-11-29,Reinscrito,Centro,Cobay Cacalchen,"Calle 19 91, Ciudad Ninguno, Cacalchén, Yucatán. Cp. 97460",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817044,F,Mexicana,Campeche,2004-06-27,Repetidor,Centro,Cobay Acanceh,"21 Sn, Colonia Las Palmas, Acanceh, Yucatán, México",Ingeniería,Odontología,Matutino,Enero-Junio
